%           Time              IMU_X_ACC              IMU_Y_ACC              IMU_Z_ACC            IMU_YAW_VEL          IMU_PITCH_VEL           IMU_ROLL_VEL              IMU_X_VEL              IMU_Y_VEL              IMU_Z_VEL                IMU_YAW              IMU_PITCH               IMU_ROLL                  IMU_X                  IMU_Y                  IMU_Z 
1261228750.0829      0.2506396770477295      0.5667797327041626      9.6403951644897461     -0.0623754337430000      0.0092863552272320      0.0044933524914086      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5515960887955974     -0.0039484047127461      0.0245559327442116      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.0929     -0.1407286673784256      0.6031536459922791      9.6053171157836914     -0.0564341992139816     -0.0042416355572641     -0.0046443594619632      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5514151602890403     -0.0040064049283069      0.0244922062121585      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.1029      0.1802337467670441      0.5266991853713989      9.7931060791015625     -0.0676774531602859      0.0087865805253386     -0.0063074189238250      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5521446001116129     -0.0038475255230404      0.0246475850170078      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.1129      0.4102496802806854      0.3435429036617279     10.1381330490112305     -0.0618419013917446      0.0009155222214758     -0.0002595886762720      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5520019212562119     -0.0038525652433142      0.0246278360130492      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.1229      0.1019488647580147      0.3695774972438812      9.8313779830932617     -0.0464235655963421      0.0095819653943181     -0.0008963356958702      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5525185412181737     -0.0037247241483146      0.0248211190903509      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.1329     -0.1522986441850662      0.5620599389076233      9.4806509017944336     -0.0538449324667454      0.0084293074905872     -0.0160968434065580      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5523253621706021     -0.0036565662098344      0.0246426019929369      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.1429     -0.0590119399130344      0.5174530148506165      9.5362081527709961     -0.0468971878290176     -0.0002271203411510      0.0029098649974912      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5528483737191801     -0.0036629401113964      0.0247069963958572      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.1529     -0.1813492327928543      0.3111865818500519      9.8236389160156250     -0.0489416494965553     -0.0055480464361608      0.0024686227552593      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5525943747302138     -0.0037357362153924      0.0247139684683672      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.1629      0.1080438718199730      0.0998101830482483     10.0895175933837891     -0.0495629720389843      0.0046658511273563     -0.0034954347647727      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5531427528881747     -0.0036919350176903      0.0247092642439729      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.1729      0.2998693585395813      0.2823517024517059     10.0005922317504883     -0.0390335172414780      0.0025573403108865     -0.0046360660344362      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5527848240376679     -0.0036861650087114      0.0246448115844038      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.1829      0.0679989308118820      0.4636720418930054      9.6592130661010742     -0.0411362051963806      0.0156226875260472      0.0022780776489526      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5532465828811741     -0.0035221408131437      0.0247754666836020      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.1929      0.2093707472085953      0.4185329973697662      9.5879678726196289     -0.0554987937211990      0.0070982784964144     -0.0122661087661982      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5530452811922777     -0.0034668950447611      0.0246352013179389      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.2029      0.2772822380065918      0.3340221345424652      9.9053392410278320     -0.0570948645472527      0.0188049525022507     -0.0025492168497294      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5536659308843207     -0.0032751276806267      0.0247656379547039      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.2129      0.1205937415361404      0.3325052559375763      9.8465394973754883     -0.0458581410348415     -0.0016997477505356      0.0010743889724836      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5533823042282273     -0.0033101898608532      0.0247583517124091      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.2229      0.1166072487831116      0.4137001037597656      9.7309713363647461     -0.0491095371544361      0.0078681930899620     -0.0114587433636189      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5539259552752533     -0.0032345563459693      0.0248392535528986      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.2329      0.3249336183071136      0.2701003849506378      9.6451826095581055     -0.0586567148566246     -0.0030606051441282     -0.0094582680612803      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5537756864107456     -0.0032800423051500      0.0247270470860330      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.2429      0.1613891124725342      0.3043991327285767      9.7854490280151367     -0.0443514660000801      0.0121895316988230     -0.0122798504307866      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5542708679259322     -0.0031839958165552      0.0248409887687964      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.2529      0.0795392915606499      0.3214681446552277      9.8283596038818359     -0.0543787479400635      0.0127252778038383     -0.0035974555648863      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5540703318958492     -0.0030727154743617      0.0247871700282362      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.2629      0.0609761998057365      0.2808755040168762      9.8651752471923828     -0.0570476390421391      0.0096688680350780     -0.0171036645770073      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5546928125111417     -0.0030011622655659      0.0248093595696625      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.2729      0.0496384724974632      0.2011476606130600      9.8336448669433594     -0.0638867393136024      0.0097979288548231     -0.0024512524250895      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5545824577734715     -0.0029168071581862      0.0247671921588714      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.2829      0.3884092271327972      0.1904203146696091      9.7120113372802734     -0.0597746223211288      0.0181400664150715     -0.0073967692442238      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5552298056554424     -0.0027725072595163      0.0248326601486061      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.2929      0.4438580274581909      0.1046167239546776      9.5792579650878906     -0.0449332259595394      0.0083612259477377     -0.0138553092256188      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5549306660859994     -0.0027072317247822      0.0246757874768328      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.3029      0.2969205379486084      0.0905613601207733      9.6767692565917969     -0.0483340546488762      0.0117486706003547     -0.0100654261186719      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5554649960692101     -0.0026438362673450      0.0246621325344623      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.3129      0.2213151901960373      0.2138076424598694      9.9177579879760742     -0.0575460009276867      0.0086221676319838      0.0056658978573978      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5552895270428876     -0.0025728783686796      0.0247007379672955      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.3229      0.1914132982492447      0.2452829033136368      9.8772182464599609     -0.0554117783904076     -0.0060507208108902     -0.0048206862993538      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5558992244849476     -0.0027192497593498      0.0247885993967275      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.3329      0.0603605397045612      0.0247746258974075      9.7256250381469727     -0.0421259850263596      0.0071608447469771      0.0002650849055499      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5555985535978776     -0.0026666653315370      0.0247728430538094      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.3429      0.1645296066999435     -0.1386525928974152      9.7122306823730469     -0.0532416477799416     -0.0016828860389069      0.0006422094884329      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5561852479860220     -0.0027612803710459      0.0248602342688614      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.3528      0.1870423555374146      0.1261518448591232      9.6866025924682617     -0.0500812865793705     -0.0020771110430360      0.0062652206979692      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5559294180738064     -0.0027990202765248      0.0249047485903632      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.3628      0.1672433912754059      0.4009162187576294      9.8493690490722656     -0.0480595305562019      0.0258097499608994      0.0057724607177079      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5564575562074826     -0.0026535066109791      0.0250748912945056      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.3728      0.2996243834495544      0.0692120492458344      9.9783678054809570     -0.0520295053720474      0.0266202595084906      0.0066645890474319      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5562288905383856     -0.0024037598372298      0.0251232942473178      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.3828      0.1109004765748978     -0.1195428147912025      9.8496179580688477     -0.0474046282470226      0.0106522701680660      0.0094993636012077      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5567540659053494     -0.0024251923022955      0.0252979268746105      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.3928      0.0005302095087245      0.1506377756595612      9.6163825988769531     -0.0473685041069984     -0.0023450816515833      0.0122154001146555      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5564853862408740     -0.0024660504989335      0.0254016986109611      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.4028      0.2452987283468246      0.5170740485191345      9.7427444458007812     -0.0448823571205139      0.0153974741697311      0.0076909004710615      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5569840964445050     -0.0024362576846099      0.0255543643204499      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.4128      0.0703267753124237      0.3863976895809174      9.8454942703247070     -0.0501281395554543      0.0094682974740863     -0.0014325233642012      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5567331933803058     -0.0023582210829611      0.0255216927434206      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.4228     -0.0321562625467777      0.1331194043159485      9.9213838577270508     -0.0457646474242210      0.0008178059360944      0.0138399796560407      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5572442872830057     -0.0024377619545069      0.0257045395582006      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.4328      0.2704396247863770      0.2587807476520538     10.1423625946044922     -0.0382151268422604      0.0076091988012195      0.0037414098624140      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5568990084476769     -0.0023812810931539      0.0257233335692371      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.4428      0.2549586594104767      0.4877806007862091      9.8720827102661133     -0.0396045260131359      0.0165428202599287     -0.0007077925838530      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5573445552980472     -0.0023408366747672      0.0257842929104700      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.4528      0.1493587791919708      0.4349882602691650      9.4476919174194336     -0.0528566800057888      0.0201666988432407     -0.0064009730704129      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5571239789807614     -0.0021550443882172      0.0257019138478133      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.4628      0.1162544637918472      0.2652401030063629      9.6515188217163086     -0.0421851985156536      0.0155638419091702      0.0028642932884395      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5575953917832189     -0.0020801239971329      0.0257634058212643      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.4728     -0.0969948023557663      0.4095492064952850      9.9713897705078125     -0.0365458577871323      0.0015955587150529     -0.0014044847339392      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5572035742078411     -0.0020841805064203      0.0257305657160723      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.4828      0.0375776104629040      0.6742591857910156     10.0370407104492188     -0.0517054237425327      0.0036405602004379      0.0045109391212463      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5577731244964681     -0.0020960222105954      0.0257923697787136      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.4928      0.3574044108390808      0.5355391502380371      9.8446350097656250     -0.0483449287712574     -0.0106826219707727     -0.0132719865068793      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5575162958988437     -0.0022198012047096      0.0256411521630675      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.5028      0.1938428878784180      0.2642897665500641      9.4159717559814453     -0.0318403057754040     -0.0040782596915960     -0.0035519413650036      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5578891717409684     -0.0023001082552174      0.0256052827121355      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.5128      0.1472364366054535      0.2236913144588470      9.4199857711791992     -0.0363591387867928      0.0099981473758817     -0.0009091009851545      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5575004500903576     -0.0022202828623599      0.0255774630817172      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.5228      0.2903832197189331      0.4432591199874878      9.8928804397583008     -0.0459466278553009      0.0105328373610973      0.0015165858203545      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5580109780713258     -0.0022627886298481      0.0256965771226602      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.5328     -0.0282274782657623      0.4017379581928253      9.9119443893432617     -0.0498089715838432     -0.0036287473049015     -0.0040601184591651      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5577845095101283     -0.0023157111542837      0.0256375839433257      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.5428     -0.0006974118878134      0.2975458204746246      9.7956666946411133     -0.0447413884103298     -0.0054925447329879      0.0051654111593962      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5582873476134489     -0.0025654815947965      0.0258524864791329      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.5528      0.3784756660461426      0.2583051025867462      9.4750175476074219     -0.0591836832463741      0.0022564572282135      0.0029604181181639      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5581282237383166     -0.0025570484247275      0.0258640878746315      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.5628      0.4484932124614716      0.2591084241867065      9.1976671218872070     -0.0467045269906521     -0.0101358359679580      0.0084104053676128      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5586511687078672     -0.0026862093969274      0.0259385752419643      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.5728      0.3398268222808838      0.0682592764496803      9.7009010314941406     -0.0536118857562542      0.0102795138955116     -0.0002921815321315      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5584373501618476     -0.0025989731861732      0.0259175487529203      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.5828      0.3708325028419495     -0.0231612492352724     10.1470546722412109     -0.0491237230598927      0.0118293277919292     -0.0094736013561487      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5589788041009743     -0.0025330620297883      0.0258255386178526      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.5928     -0.1864476799964905      0.0377393141388893     10.0781507492065430     -0.0574483014643192      0.0077075231820345     -0.0078112189657986      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5588074962638550     -0.0024706387301788      0.0257293381652573      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.6028      0.1010998785495758     -0.0533714331686497      9.6598377227783203     -0.0532312542200089      0.0047189677134156      0.0084375375881791      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5593920601231274     -0.0025516638458985      0.0258496818376099      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.6128      0.4474884569644928     -0.2694336473941803      9.6574592590332031     -0.0406257510185242      0.0185808185487986      0.0048491815105081      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5590445841798992     -0.0023848443714835      0.0258796444804679      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.6228      0.5519582033157349     -0.1955981403589249      9.6786327362060547     -0.0257453415542841     -0.0077712908387184      0.0063152946531773      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5593575056079836     -0.0026616742451621      0.0259584990158695      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.6328      0.4708135128021240     -0.0352575927972794      9.9263000488281250     -0.0364010445773602      0.0181387253105640      0.0083269542083144      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5589844633182908     -0.0025003223132858      0.0260231826214394      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.6428      0.4305027425289154      0.1062726825475693     10.1236267089843750     -0.0480914935469627      0.0332417041063309      0.0125720528885722      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5595099050013633     -0.0022385486624419      0.0261352039153854      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.6528     -0.0286070629954338      0.1181139647960663      9.8635501861572266     -0.0400185063481331      0.0272730570286512      0.0093379877507687      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5591551719441648     -0.0019848647535206      0.0262098743750431      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.6628     -0.1142896786332130      0.0999126657843590      9.8797464370727539     -0.0288165174424648      0.0108921984210610      0.0099639492109418      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5594938594557957     -0.0021675478515128      0.0262997414976711      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.6728      0.2468265742063522      0.1538889408111572      9.7336597442626953     -0.0442102402448654     -0.0055000153370202      0.0241437330842018      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5591814706599293     -0.0022402760761099      0.0265226210331809      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.6828      0.4051232039928436      0.4272589385509491      9.6214389801025391     -0.0342773050069809      0.0057361554354429      0.0126127274706960      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5595759513963974     -0.0023399404586426      0.0266358012183201      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.6928      0.5343471169471741      0.3904948234558105      9.8621654510498047     -0.0420432388782501      0.0157840754836798      0.0022939685732126      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5592567715397513     -0.0022003739126913      0.0266401559028213      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.7028      0.4103384315967560      0.3510395884513855     10.1670589447021484     -0.0433581322431564      0.0246520135551691     -0.0015192831633613      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5597368729052653     -0.0020214299032725      0.0266097875440159      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.7128     -0.0546409711241722      0.2219195812940598      9.8509855270385742     -0.0373801887035370      0.0231401231139898      0.0028351284563541      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5593404613770071     -0.0018095818103776      0.0266192896195616      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.7228     -0.2447132468223572      0.4520712792873383      9.7776746749877930     -0.0399677716195583      0.0074143395759165      0.0018006758764386      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5597916008656665     -0.0021322114229103      0.0266551861182234      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.7328     -0.1205360069870949      0.3806302845478058      9.5651817321777344     -0.0436479449272156     -0.0095195313915610      0.0070552220568061      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5595088397369273     -0.0022451584514169      0.0267071656131558      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.7428      0.0602177977561951      0.2504707872867584      9.6079158782958984     -0.0463532209396362     -0.0042314599268138      0.0040760622359812      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5600266248318659     -0.0024159003668046      0.0267429143896009      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.7528      0.4333849549293518      0.0461477972567081      9.8450508117675781     -0.0511724986135960     -0.0046356841921806      0.0117189409211278      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5597839442775325     -0.0024779587821359      0.0268418362599351      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.7628      0.3595304191112518      0.3877107799053192      9.9811534881591797     -0.0365998297929764     -0.0064780451357365      0.0143448235467076      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5602048568878195     -0.0027051950827415      0.0269796486045629      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.7728      0.2151478677988052      0.6686181426048279      9.5788135528564453     -0.0496615879237652      0.0094866883009672      0.0033602046314627      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5599400055174111     -0.0026263837196779      0.0269950554075879      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.7828     -0.0257890801876783      0.4762894213199615      9.4371643066406250     -0.0493172071874142      0.0096747856587172      0.0023162844590843      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5604835566958962     -0.0025958208252774      0.0270095467489883      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.7928     -0.0180007237941027      0.2007863521575928      9.6373233795166016     -0.0381776727735996      0.0131230521947145     -0.0033403832931072      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5601129112511845     -0.0024837623407028      0.0269575859794073      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.8028      0.2154668718576431      0.2394746989011765      9.8193445205688477     -0.0452899895608425     -0.0024113629478961      0.0197807438671589      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5606199105437083     -0.0029321557045624      0.0272070180632230      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.8128      0.3960935473442078      0.5201456546783447      9.6944169998168945     -0.0443402156233788     -0.0019900563638657      0.0102239623665810      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5603079878010329     -0.0029693921061477      0.0272910740851287      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.8228      0.2372811436653137      0.4202522635459900      9.5735559463500977     -0.0417424291372299      0.0281305778771639      0.0022048426326364      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5607708451984886     -0.0028171461566198      0.0273193285598187      0.0000000000000000      0.0000000000000000      0.0000000000000000 
1261228750.8328      0.3715207576751709      0.1847985833883286      9.6720876693725586     -0.0395849198102951      0.0118110897019506      0.0023525236174464      0.0000000000000000      0.0000000000000000      0.0000000000000000     -0.5604266316275959     -0.0027176906137702      0.0273244385001603      0.0000000000000000      0.0000000000000000      0.0000000000000000 
